PassengerId,HomePlanet,Cabin,Destination,Group,GroupNumber,Deck,Number,Side,Set,LastName,GroupSize
6984_03,Mars,F/1450/P,TRAPPIST-1e,6984,03,F,1450.0,P,Train,Hake,3
6985_01,Earth,G/1138/S,TRAPPIST-1e,6985,01,G,1138.0,S,Train,Barris,1
6986_01,Earth,G/1129/P,55 Cancri e,6986,01,G,1129.0,P,Test,Cleman,8
6986_02,Earth,F/1451/P,TRAPPIST-1e,6986,02,F,1451.0,P,Test,Vantonson,8
6986_03,Earth,G/1129/P,PSO J318.5-22,6986,03,G,1129.0,P,Test,Cleman,8
6986_04,Earth,G/1129/P,55 Cancri e,6986,04,G,1129.0,P,Test,Vantonson,8
6986_05,Earth,G/1129/P,TRAPPIST-1e,6986,05,G,1129.0,P,Test,Vantonson,8
6986_06,Earth,F/1451/P,PSO J318.5-22,6986,06,F,1451.0,P,Test,Vantonson,8
6986_07,Earth,F/1451/P,TRAPPIST-1e,6986,07,F,1451.0,P,Test,Vantonson,8
6986_08,Earth,G/1129/P,TRAPPIST-1e,6986,08,G,1129.0,P,Test,Vantonson,8
6987_01,Earth,G/1139/S,TRAPPIST-1e,6987,01,G,1139.0,S,Train,Moongton,1
6988_01,Europa,C/226/P,TRAPPIST-1e,6988,01,C,226.0,P,Train,Obnoftle,2
6988_02,Europa,C/226/P,TRAPPIST-1e,6988,02,C,226.0,P,Train,Obnoftle,2
6989_01,Earth,G/1140/S,TRAPPIST-1e,6989,01,G,1140.0,S,Test,Fisheparks,1
6990_01,Earth,,PSO J318.5-22,6990,01,,,,Train,Franton,1
6991_01,Europa,B/233/P,55 Cancri e,6991,01,B,233.0,P,Train,Disivering,2
6991_02,Europa,B/233/P,TRAPPIST-1e,6991,02,B,233.0,P,Train,Disivering,2
6992_01,Earth,G/1131/P,,6992,01,G,1131.0,P,Train,Bakerrison,3
6992_02,Earth,G/1131/P,TRAPPIST-1e,6992,02,G,1131.0,P,Train,Bakerrison,3
6992_03,Earth,G/1131/P,TRAPPIST-1e,6992,03,G,1131.0,P,Train,Bakerrison,3
6993_01,Earth,F/1333/S,55 Cancri e,6993,01,F,1333.0,S,Test,Simsey,1
6994_01,Europa,B/267/S,TRAPPIST-1e,6994,01,B,267.0,S,Train,Obeaded,2
6994_02,Europa,B/267/S,TRAPPIST-1e,6994,02,B,267.0,S,Train,Bagetvable,2
6995_01,Earth,F/1334/S,55 Cancri e,6995,01,F,1334.0,S,Train,Hamberterry,1
6996_01,Earth,F/1452/P,55 Cancri e,6996,01,F,1452.0,P,Train,Whitledges,1
6997_01,Mars,D/220/P,TRAPPIST-1e,6997,01,D,220.0,P,Train,Sfin,2
6997_02,Mars,F/1453/P,TRAPPIST-1e,6997,02,F,1453.0,P,Train,Sfin,2
6998_01,Earth,F/1454/P,TRAPPIST-1e,6998,01,F,1454.0,P,Train,Griffy,1
6999_01,Mars,E/449/P,TRAPPIST-1e,6999,01,E,449.0,P,Train,Buth,1
7000_01,Mars,F/1335/S,TRAPPIST-1e,7000,01,F,1335.0,S,Test,Blane,1
7001_01,Europa,D/213/S,TRAPPIST-1e,7001,01,D,213.0,S,Train,Guieroolow,1
7002_01,Earth,G/1141/S,TRAPPIST-1e,7002,01,G,1141.0,S,Train,Mickersones,1
7003_01,Earth,F/1336/S,TRAPPIST-1e,7003,01,F,1336.0,S,Test,Gordanieves,1
7004_01,Earth,F/1337/S,55 Cancri e,7004,01,F,1337.0,S,Train,Woodwardy,1
7005_01,Earth,F/1338/S,55 Cancri e,7005,01,F,1338.0,S,Train,Castron,1
7006_01,Earth,G/1142/S,PSO J318.5-22,7006,01,G,1142.0,S,Train,Fuenton,1
7007_01,Europa,E/450/P,TRAPPIST-1e,7007,01,E,450.0,P,Train,Bradissive,2
7007_02,Europa,E/450/P,TRAPPIST-1e,7007,02,E,450.0,P,Train,Bradissive,2
7008_01,Earth,F/1339/S,TRAPPIST-1e,7008,01,F,1339.0,S,Train,Philliames,1
7009_01,Mars,D/214/S,55 Cancri e,7009,01,D,214.0,S,Test,Spie,2
7009_02,Mars,,TRAPPIST-1e,7009,02,,,,Test,Spie,2
7010_01,Earth,G/1143/S,,7010,01,G,1143.0,S,Train,Quinnerettt,2
7010_02,Earth,F/1340/S,TRAPPIST-1e,7010,02,F,1340.0,S,Train,,2
7011_01,Earth,F/1455/P,TRAPPIST-1e,7011,01,F,1455.0,P,Train,Wagnerray,1
7012_01,Mars,F/1456/P,TRAPPIST-1e,7012,01,F,1456.0,P,Test,Stake,1
7013_01,Earth,G/1144/S,TRAPPIST-1e,7013,01,G,1144.0,S,Train,Lardy,1
7014_01,Europa,C/257/S,55 Cancri e,7014,01,C,257.0,S,Train,Speery,1
7015_01,Europa,C/227/P,TRAPPIST-1e,7015,01,C,227.0,P,Train,Geadle,1
7016_01,Earth,G/1132/P,PSO J318.5-22,7016,01,G,1132.0,P,Train,Rosalanenn,1
7017_01,Earth,G/1133/P,TRAPPIST-1e,7017,01,G,1133.0,P,Train,Watkinsley,1
7018_01,Mars,E/467/S,TRAPPIST-1e,7018,01,E,467.0,S,Train,Sturt,1
7019_01,Earth,F/1457/P,TRAPPIST-1e,7019,01,F,1457.0,P,Train,Nasquez,2
7019_02,Earth,F/1457/P,TRAPPIST-1e,7019,02,F,1457.0,P,Train,Nasquez,2
7020_01,Earth,G/1145/S,TRAPPIST-1e,7020,01,G,1145.0,S,Train,Buckson,1
7021_01,Earth,G/1146/S,55 Cancri e,7021,01,G,1146.0,S,Train,Lerez,1
7022_01,Europa,D/215/S,TRAPPIST-1e,7022,01,D,215.0,S,Train,Bleling,2
7022_02,Europa,D/215/S,TRAPPIST-1e,7022,02,D,215.0,S,Train,Bleling,2
7023_01,Earth,,TRAPPIST-1e,7023,01,,,,Test,Daughtson,1
7024_01,Mars,E/468/S,55 Cancri e,7024,01,E,468.0,S,Test,Cart,1
7025_01,Earth,G/1147/S,TRAPPIST-1e,7025,01,G,1147.0,S,Train,Willangsey,1
7026_01,Europa,A/86/S,55 Cancri e,7026,01,A,86.0,S,Train,Amonsmane,1
7027_01,Earth,E/451/P,TRAPPIST-1e,7027,01,E,451.0,P,Train,Ashipeck,1
7028_01,Earth,G/1148/S,55 Cancri e,7028,01,G,1148.0,S,Train,Reyervaney,2
7028_02,Earth,G/1148/S,TRAPPIST-1e,7028,02,G,1148.0,S,Train,Reyervaney,2
7029_01,Earth,F/1458/P,TRAPPIST-1e,7029,01,F,1458.0,P,Train,Cardsay,2
7029_02,Earth,F/1458/P,PSO J318.5-22,7029,02,F,1458.0,P,Train,Cardsay,2
7030_01,Earth,G/1149/S,TRAPPIST-1e,7030,01,G,1149.0,S,Test,Bailes,1
7031_01,Earth,G/1135/P,TRAPPIST-1e,7031,01,G,1135.0,P,Train,Mcphernard,1
7032_01,Earth,F/1459/P,TRAPPIST-1e,7032,01,F,1459.0,P,Train,Roachez,1
7033_01,Earth,F/1460/P,TRAPPIST-1e,7033,01,F,1460.0,P,Test,Bensley,1
7034_01,Mars,F/1341/S,TRAPPIST-1e,7034,01,F,1341.0,S,Train,Curle,1
7035_01,Earth,F/1342/S,PSO J318.5-22,7035,01,F,1342.0,S,Test,Workmans,1
7036_01,Earth,G/1136/P,TRAPPIST-1e,7036,01,G,1136.0,P,Train,Fryan,1
7037_01,Mars,D/216/S,TRAPPIST-1e,7037,01,D,216.0,S,Train,Lacke,1
7038_01,Earth,G/1137/P,TRAPPIST-1e,7038,01,G,1137.0,P,Train,Dorsenry,1
7039_01,Earth,F/1461/P,PSO J318.5-22,7039,01,F,1461.0,P,Train,Benney,1
7040_01,Earth,G/1150/S,TRAPPIST-1e,7040,01,G,1150.0,S,Train,Mcphernard,1
7041_01,Mars,F/1343/S,TRAPPIST-1e,7041,01,F,1343.0,S,Train,Panie,1
7042_01,Earth,G/1138/P,PSO J318.5-22,7042,01,G,1138.0,P,Train,Quinnerry,1
7043_01,Earth,G/1151/S,PSO J318.5-22,7043,01,G,1151.0,S,Test,,1
7044_01,Mars,D/221/P,TRAPPIST-1e,7044,01,D,221.0,P,Train,Reake,1
7045_01,Mars,D/222/P,55 Cancri e,7045,01,D,222.0,P,Train,Bara,1
7046_01,Europa,T/3/S,55 Cancri e,7046,01,T,3.0,S,Test,Ativeezy,3
7046_02,Europa,T/3/S,55 Cancri e,7046,02,T,3.0,S,Test,Ativeezy,3
7046_03,Europa,T/3/S,TRAPPIST-1e,7046,03,T,3.0,S,Test,Ativeezy,3
7047_01,Earth,G/1152/S,55 Cancri e,7047,01,G,1152.0,S,Train,Wilderssen,1
7048_01,Earth,F/1462/P,TRAPPIST-1e,7048,01,F,1462.0,P,Train,Freevenson,1
7049_01,Earth,G/1153/S,TRAPPIST-1e,7049,01,G,1153.0,S,Train,Gallencis,1
7050_01,Earth,F/1344/S,TRAPPIST-1e,7050,01,F,1344.0,S,Train,Mcintons,1
7051_01,Mars,D/223/P,TRAPPIST-1e,7051,01,D,223.0,P,Train,Mad,1
7052_01,Europa,E/469/S,55 Cancri e,7052,01,E,469.0,S,Train,Stranbeate,1
7053_01,Earth,F/1463/P,PSO J318.5-22,7053,01,F,1463.0,P,Train,Mayson,1
7054_01,Europa,C/258/S,TRAPPIST-1e,7054,01,C,258.0,S,Test,Pringrous,2
7054_02,Europa,C/258/S,55 Cancri e,7054,02,C,258.0,S,Test,Pringrous,2
7055_01,Mars,F/1345/S,TRAPPIST-1e,7055,01,F,1345.0,S,Test,Welte,1
7056_01,Europa,D/217/S,55 Cancri e,7056,01,D,217.0,S,Train,Secont,1
7057_01,Mars,F/1346/S,TRAPPIST-1e,7057,01,F,1346.0,S,Train,Lacke,1
7058_01,Mars,F/1347/S,55 Cancri e,7058,01,F,1347.0,S,Train,Bane,1
7059_01,Earth,G/1154/S,TRAPPIST-1e,7059,01,G,1154.0,S,Train,Steeletters,1
7060_01,Earth,G/1155/S,TRAPPIST-1e,7060,01,G,1155.0,S,Train,Rigginson,1
7061_01,Earth,G/1156/S,TRAPPIST-1e,7061,01,G,1156.0,S,Train,Kellson,1
7062_01,Earth,F/1464/P,TRAPPIST-1e,7062,01,F,1464.0,P,Train,Fryan,1
7063_01,Earth,F/1465/P,TRAPPIST-1e,7063,01,F,1465.0,P,Test,Hendrewsons,2
7063_02,Earth,E/452/P,TRAPPIST-1e,7063,02,E,452.0,P,Test,Hendrewsons,2
7064_01,Earth,E/470/S,PSO J318.5-22,7064,01,E,470.0,S,Test,Cooks,1
7065_01,,E/471/S,TRAPPIST-1e,7065,01,E,471.0,S,Test,Maltorted,1
7066_01,Earth,F/1348/S,TRAPPIST-1e,7066,01,F,1348.0,S,Test,Haynardy,2
7066_02,Earth,G/1157/S,TRAPPIST-1e,7066,02,G,1157.0,S,Test,Haynardy,2
7067_01,Earth,G/1158/S,TRAPPIST-1e,7067,01,G,1158.0,S,Test,Wriggins,3
7067_02,Earth,G/1158/S,TRAPPIST-1e,7067,02,G,1158.0,S,Test,Wriggins,3
7067_03,Earth,F/1349/S,TRAPPIST-1e,7067,03,F,1349.0,S,Test,Wriggins,3
7068_01,Earth,F/1350/S,PSO J318.5-22,7068,01,F,1350.0,S,Train,Mcfaddenson,1
7069_01,Earth,E/472/S,TRAPPIST-1e,7069,01,E,472.0,S,Train,,3
7069_02,Earth,G/1159/S,55 Cancri e,7069,02,G,1159.0,S,Train,Kellynn,3
7069_03,Earth,G/1159/S,TRAPPIST-1e,7069,03,G,1159.0,S,Train,Waltonnedy,3
7070_01,Europa,A/74/P,55 Cancri e,7070,01,A,74.0,P,Test,Forous,1
7071_01,Earth,G/1160/S,PSO J318.5-22,7071,01,G,1160.0,S,Train,Bushallert,1
7072_01,Earth,F/1351/S,PSO J318.5-22,7072,01,F,1351.0,S,Train,Harverez,1
7073_01,Earth,G/1161/S,TRAPPIST-1e,7073,01,G,1161.0,S,Train,Hahnstonsen,1
7074_01,Earth,G/1162/S,TRAPPIST-1e,7074,01,G,1162.0,S,Train,Denashipson,2
7074_02,Earth,F/1352/S,TRAPPIST-1e,7074,02,F,1352.0,S,Train,Denashipson,2
7075_01,Mars,E/453/P,TRAPPIST-1e,7075,01,E,453.0,P,Test,Stie,1
7076_01,Earth,G/1139/P,TRAPPIST-1e,7076,01,G,1139.0,P,Test,Lerez,1
7077_01,Earth,F/1353/S,TRAPPIST-1e,7077,01,F,1353.0,S,Train,Oneidson,1
7078_01,Earth,G/1163/S,TRAPPIST-1e,7078,01,G,1163.0,S,Train,Wartyson,1
7079_01,Earth,F/1354/S,55 Cancri e,7079,01,F,1354.0,S,Train,Woodwinton,1
7080_01,Earth,G/1140/P,55 Cancri e,7080,01,G,1140.0,P,Train,Carpennels,1
7081_01,Europa,B/234/P,TRAPPIST-1e,7081,01,B,234.0,P,Test,Fuelrad,2
7081_02,Europa,B/234/P,55 Cancri e,7081,02,B,234.0,P,Test,Fuelrad,2
7082_01,Earth,E/473/S,TRAPPIST-1e,7082,01,E,473.0,S,Train,Carezquez,1
7083_01,Europa,C/259/S,TRAPPIST-1e,7083,01,C,259.0,S,Train,Pirejus,2
7083_02,Europa,C/259/S,55 Cancri e,7083,02,C,259.0,S,Train,Pirejus,2
7084_01,Earth,F/1355/S,55 Cancri e,7084,01,F,1355.0,S,Train,Hunterton,1
7085_01,Mars,F/1466/P,TRAPPIST-1e,7085,01,F,1466.0,P,Train,Pread,3
7085_02,Mars,F/1466/P,55 Cancri e,7085,02,F,1466.0,P,Train,Pread,3
7085_03,Mars,F/1466/P,TRAPPIST-1e,7085,03,F,1466.0,P,Train,Purle,3
7086_01,Earth,F/1467/P,TRAPPIST-1e,7086,01,F,1467.0,P,Train,Hamcmahon,1
7087_01,Earth,G/1141/P,TRAPPIST-1e,7087,01,G,1141.0,P,Train,Moreman,1
7088_01,Earth,F/1468/P,TRAPPIST-1e,7088,01,F,1468.0,P,Train,Berges,1
7089_01,Europa,D/218/S,TRAPPIST-1e,7089,01,D,218.0,S,Train,Inging,1
7090_01,Earth,F/1469/P,TRAPPIST-1e,7090,01,F,1469.0,P,Train,Wiggs,1
7091_01,Earth,G/1142/P,TRAPPIST-1e,7091,01,G,1142.0,P,Train,Garrincent,1
7092_01,Earth,F/1470/P,TRAPPIST-1e,7092,01,F,1470.0,P,Train,Gaineyerson,1
7093_01,Earth,G/1143/P,TRAPPIST-1e,7093,01,G,1143.0,P,Train,Patthews,1
7094_01,Europa,E/454/P,TRAPPIST-1e,7094,01,E,454.0,P,Train,Sloweber,1
7095_01,Earth,G/1144/P,PSO J318.5-22,7095,01,G,1144.0,P,Train,Patteraley,1
7096_01,Europa,C/260/S,TRAPPIST-1e,7096,01,C,260.0,S,Train,Tashal,3
7096_02,Europa,C/260/S,TRAPPIST-1e,7096,02,C,260.0,S,Train,Tashal,3
7096_03,Europa,C/260/S,TRAPPIST-1e,7096,03,C,260.0,S,Train,Tashal,3
7097_01,Europa,A/75/P,55 Cancri e,7097,01,A,75.0,P,Train,Dedometeel,4
7097_02,Europa,A/75/P,TRAPPIST-1e,7097,02,A,75.0,P,Train,Dedometeel,4
7097_03,Europa,A/75/P,TRAPPIST-1e,7097,03,A,75.0,P,Train,Dedometeel,4
7097_04,Europa,A/75/P,55 Cancri e,7097,04,A,75.0,P,Train,Poilsive,4
7098_01,Earth,F/1356/S,TRAPPIST-1e,7098,01,F,1356.0,S,Train,Guerson,1
7099_01,Earth,F/1471/P,55 Cancri e,7099,01,F,1471.0,P,Train,Warrison,1
7100_01,Europa,A/76/P,55 Cancri e,7100,01,A,76.0,P,Test,Heracker,2
7100_02,Europa,A/76/P,55 Cancri e,7100,02,A,76.0,P,Test,Venticable,2
7101_01,Europa,B/235/P,55 Cancri e,7101,01,B,235.0,P,Test,Regaugress,2
7101_02,Europa,B/235/P,55 Cancri e,7101,02,B,235.0,P,Test,Regaugress,2
7102_01,Europa,E/455/P,TRAPPIST-1e,7102,01,E,455.0,P,Test,Wassird,1
7103_01,Mars,E/456/P,TRAPPIST-1e,7103,01,E,456.0,P,Test,Iccle,2
7103_02,Mars,F/1472/P,55 Cancri e,7103,02,F,1472.0,P,Test,Iccle,2
7104_01,Europa,C/228/P,TRAPPIST-1e,7104,01,C,228.0,P,Train,Regmansidy,2
7104_02,Europa,C/228/P,TRAPPIST-1e,7104,02,C,228.0,P,Train,Regmansidy,2
7105_01,Earth,F/1473/P,55 Cancri e,7105,01,F,1473.0,P,Train,Norrison,1
7106_01,Mars,F/1357/S,TRAPPIST-1e,7106,01,F,1357.0,S,Train,Derry,1
7107_01,Earth,G/1145/P,PSO J318.5-22,7107,01,G,1145.0,P,Test,Thorney,1
7108_01,Europa,C/261/S,TRAPPIST-1e,7108,01,C,261.0,S,Test,Fulazy,1
7109_01,Europa,B/268/S,55 Cancri e,7109,01,B,268.0,S,Train,Healted,1
7110_01,Earth,F/1358/S,PSO J318.5-22,7110,01,F,1358.0,S,Train,Berges,1
7111_01,Mars,F/1359/S,TRAPPIST-1e,7111,01,F,1359.0,S,Train,Sche,1
7112_01,Earth,F/1360/S,TRAPPIST-1e,7112,01,F,1360.0,S,Test,Blange,1
7113_01,Earth,F/1361/S,TRAPPIST-1e,7113,01,F,1361.0,S,Train,Simstravery,2
7113_02,Earth,F/1361/S,55 Cancri e,7113,02,F,1361.0,S,Train,Simstravery,2
7114_01,Earth,F/1362/S,TRAPPIST-1e,7114,01,F,1362.0,S,Train,Ricklaney,1
7115_01,Mars,F/1474/P,TRAPPIST-1e,7115,01,F,1474.0,P,Test,Pepie,1
7116_01,Earth,G/1146/P,PSO J318.5-22,7116,01,G,1146.0,P,Train,Burchard,1
7117_01,Europa,B/236/P,55 Cancri e,7117,01,B,236.0,P,Train,Secont,1
7118_01,Earth,F/1475/P,PSO J318.5-22,7118,01,F,1475.0,P,Train,Campson,1
7119_01,Earth,F/1476/P,TRAPPIST-1e,7119,01,F,1476.0,P,Train,Morrows,1
7120_01,Earth,F/1363/S,TRAPPIST-1e,7120,01,F,1363.0,S,Train,Rutler,1
7121_01,Europa,B/269/S,55 Cancri e,7121,01,B,269.0,S,Train,Dressink,2
7121_02,Europa,B/269/S,55 Cancri e,7121,02,B,269.0,S,Train,Dressink,2
7122_01,Earth,F/1364/S,TRAPPIST-1e,7122,01,F,1364.0,S,Test,Gillock,1
7123_01,Earth,,TRAPPIST-1e,7123,01,,,,Test,Hartz,1
7124_01,Europa,C/229/P,TRAPPIST-1e,7124,01,C,229.0,P,Test,Aillyber,3
7124_02,Europa,C/229/P,55 Cancri e,7124,02,C,229.0,P,Test,Aillyber,3
7124_03,Europa,C/229/P,,7124,03,C,229.0,P,Test,Aillyber,3
7125_01,Mars,,PSO J318.5-22,7125,01,,,,Test,Eccle,1
7126_01,Earth,F/1366/S,,7126,01,F,1366.0,S,Train,Giller,1
7127_01,Europa,B/237/P,TRAPPIST-1e,7127,01,B,237.0,P,Train,Belstrut,2
7127_02,Europa,B/237/P,TRAPPIST-1e,7127,02,B,237.0,P,Train,Belstrut,2
7128_01,Europa,B/238/P,55 Cancri e,7128,01,B,238.0,P,Train,Catimod,3
7128_02,Europa,B/238/P,55 Cancri e,7128,02,B,238.0,P,Train,Dightent,3
7128_03,Europa,B/238/P,55 Cancri e,7128,03,B,238.0,P,Train,Dightent,3
7129_01,Earth,F/1367/S,TRAPPIST-1e,7129,01,F,1367.0,S,Test,Klinson,1
7130_01,Earth,G/1147/P,55 Cancri e,7130,01,G,1147.0,P,Test,Jacostarks,7
7130_02,Earth,G/1147/P,PSO J318.5-22,7130,02,G,1147.0,P,Test,Jacostarks,7
7130_03,Earth,F/1477/P,TRAPPIST-1e,7130,03,F,1477.0,P,Test,Sullones,7
7130_04,Earth,E/457/P,PSO J318.5-22,7130,04,E,457.0,P,Test,Torrez,7
7130_05,Earth,G/1147/P,55 Cancri e,7130,05,G,1147.0,P,Test,Jacostarks,7
7130_06,Earth,G/1147/P,55 Cancri e,7130,06,G,1147.0,P,Test,Jacostarks,7
7130_07,Earth,G/1147/P,TRAPPIST-1e,7130,07,G,1147.0,P,Test,Sullones,7
7131_01,Earth,F/1478/P,TRAPPIST-1e,7131,01,F,1478.0,P,Test,Rices,1
7132_01,Earth,G/1165/S,55 Cancri e,7132,01,G,1165.0,S,Train,Hamcmahon,1
7133_01,Earth,F/1368/S,TRAPPIST-1e,7133,01,F,1368.0,S,Train,Delangleton,1
7134_01,Earth,G/1148/P,PSO J318.5-22,7134,01,G,1148.0,P,Train,Kimpson,1
7135_01,Earth,G/1166/S,TRAPPIST-1e,7135,01,G,1166.0,S,Test,Gainebergan,4
7135_02,Earth,F/1369/S,55 Cancri e,7135,02,F,1369.0,S,Test,Gainebergan,4
7135_03,Earth,F/1369/S,PSO J318.5-22,7135,03,F,1369.0,S,Test,Gainebergan,4
7135_04,Earth,G/1166/S,TRAPPIST-1e,7135,04,G,1166.0,S,Test,Gainebergan,4
7136_01,Earth,G/1149/P,55 Cancri e,7136,01,G,1149.0,P,Test,Lynnerett,1
7137_01,Earth,F/1479/P,TRAPPIST-1e,7137,01,F,1479.0,P,Train,Duffmaney,1
7138_01,Mars,F/1370/S,TRAPPIST-1e,7138,01,F,1370.0,S,Test,Tecre,1
7139_01,Europa,C/230/P,TRAPPIST-1e,7139,01,C,230.0,P,Test,Pippoppere,1
7140_01,Earth,F/1371/S,TRAPPIST-1e,7140,01,F,1371.0,S,Train,Fryersonis,1
7141_01,Earth,F/1480/P,PSO J318.5-22,7141,01,F,1480.0,P,Test,Sosalinson,1
7142_01,Mars,E/474/S,TRAPPIST-1e,7142,01,E,474.0,S,Train,Pre,3
7142_02,Mars,E/474/S,TRAPPIST-1e,7142,02,E,474.0,S,Train,Pre,3
7142_03,Mars,E/474/S,TRAPPIST-1e,7142,03,E,474.0,S,Train,Pre,3
7143_01,Mars,F/1372/S,TRAPPIST-1e,7143,01,F,1372.0,S,Train,Buche,1
7144_01,Earth,G/1150/P,TRAPPIST-1e,7144,01,G,1150.0,P,Train,Snowaney,1
7145_01,Earth,F/1373/S,TRAPPIST-1e,7145,01,F,1373.0,S,Test,Mirez,1
7146_01,Earth,F/1481/P,TRAPPIST-1e,7146,01,F,1481.0,P,Test,Dotsondez,1
7147_01,Europa,C/262/S,55 Cancri e,7147,01,C,262.0,S,Test,Prefule,1
7148_01,Europa,A/87/S,55 Cancri e,7148,01,A,87.0,S,Train,Patimonne,1
7149_01,Mars,F/1482/P,PSO J318.5-22,7149,01,F,1482.0,P,Train,Dato,1
7150_01,Earth,E/458/P,TRAPPIST-1e,7150,01,E,458.0,P,Test,Herreras,2
7150_02,Earth,G/1151/P,TRAPPIST-1e,7150,02,G,1151.0,P,Test,Herreras,2
7151_01,Mars,E/459/P,TRAPPIST-1e,7151,01,E,459.0,P,Train,Chen,1
7152_01,Earth,G/1167/S,TRAPPIST-1e,7152,01,G,1167.0,S,Train,Domington,2
7152_02,Earth,G/1167/S,PSO J318.5-22,7152,02,G,1167.0,S,Train,Domington,2
7153_01,Earth,F/1374/S,TRAPPIST-1e,7153,01,F,1374.0,S,Test,Yorkland,1
7154_01,Earth,F/1483/P,TRAPPIST-1e,7154,01,F,1483.0,P,Test,Joyneidez,1
7155_01,Earth,F/1375/S,PSO J318.5-22,7155,01,F,1375.0,S,Train,Cames,1
7156_01,Mars,E/475/S,TRAPPIST-1e,7156,01,E,475.0,S,Train,Ramad,4
7156_02,Mars,E/475/S,TRAPPIST-1e,7156,02,E,475.0,S,Train,Ramad,4
7156_03,Mars,E/475/S,TRAPPIST-1e,7156,03,E,475.0,S,Train,Ramad,4
7156_04,Mars,E/475/S,TRAPPIST-1e,7156,04,E,475.0,S,Train,Ramad,4
7157_01,Mars,,TRAPPIST-1e,7157,01,,,,Train,Must,2
7157_02,Mars,D/219/S,TRAPPIST-1e,7157,02,D,219.0,S,Train,Must,2
7158_01,Earth,F/1484/P,TRAPPIST-1e,7158,01,F,1484.0,P,Test,Currisones,1
7159_01,Europa,C/263/S,PSO J318.5-22,7159,01,C,263.0,S,Train,Perable,1
7160_01,Earth,G/1152/P,TRAPPIST-1e,7160,01,G,1152.0,P,Train,Headardyer,1
7161_01,Europa,E/476/S,TRAPPIST-1e,7161,01,E,476.0,S,Train,Gealably,1
7162_01,Earth,F/1485/P,TRAPPIST-1e,7162,01,F,1485.0,P,Train,Pernard,1
7163_01,Europa,C/231/P,TRAPPIST-1e,7163,01,C,231.0,P,Test,Spedlybood,3
7163_02,Europa,C/231/P,55 Cancri e,7163,02,C,231.0,P,Test,Spedlybood,3
7163_03,Europa,C/231/P,55 Cancri e,7163,03,C,231.0,P,Test,Spedlybood,3
7164_01,Earth,G/1153/P,PSO J318.5-22,7164,01,G,1153.0,P,Test,Mejiaddox,1
7165_01,Mars,F/1377/S,TRAPPIST-1e,7165,01,F,1377.0,S,Train,Walé,1
7166_01,Mars,F/1378/S,TRAPPIST-1e,7166,01,F,1378.0,S,Train,Purte,1
7167_01,Europa,B/270/S,55 Cancri e,7167,01,B,270.0,S,Train,Noxnuther,1
7168_01,Earth,G/1168/S,TRAPPIST-1e,7168,01,G,1168.0,S,Train,Mccard,1
7169_01,Earth,G/1169/S,TRAPPIST-1e,7169,01,G,1169.0,S,Test,Alfordonard,1
7170_01,Earth,G/1154/P,PSO J318.5-22,7170,01,G,1154.0,P,Train,Peckerson,1
7171_01,Earth,G/1155/P,TRAPPIST-1e,7171,01,G,1155.0,P,Train,Wardendez,1
7172_01,Mars,E/477/S,TRAPPIST-1e,7172,01,E,477.0,S,Test,Letty,2
7172_02,Mars,E/477/S,TRAPPIST-1e,7172,02,E,477.0,S,Test,Letty,2
7173_01,Earth,G/1156/P,PSO J318.5-22,7173,01,G,1156.0,P,Train,Alldson,1
7174_01,Earth,F/1379/S,TRAPPIST-1e,7174,01,F,1379.0,S,Test,Solinez,1
7175_01,Earth,F/1486/P,TRAPPIST-1e,7175,01,F,1486.0,P,Train,Ramoran,1
7176_01,Europa,C/232/P,55 Cancri e,7176,01,C,232.0,P,Train,Chhaft,3
7176_02,Europa,C/232/P,TRAPPIST-1e,7176,02,C,232.0,P,Train,Chhaft,3
7176_03,Europa,C/232/P,TRAPPIST-1e,7176,03,C,232.0,P,Train,Chhaft,3
7177_01,Earth,F/1380/S,TRAPPIST-1e,7177,01,F,1380.0,S,Train,Medington,1
7178_01,Mars,F/1487/P,TRAPPIST-1e,7178,01,F,1487.0,P,Test,Bush,1
7179_01,Earth,E/460/P,TRAPPIST-1e,7179,01,E,460.0,P,Train,Mullon,1
7180_01,Earth,E/478/S,TRAPPIST-1e,7180,01,E,478.0,S,Train,Cardners,1
7181_01,Mars,F/1488/P,TRAPPIST-1e,7181,01,F,1488.0,P,Train,Date,1
7182_01,Earth,,TRAPPIST-1e,7182,01,,,,Train,Ricews,1
7183_01,Earth,,TRAPPIST-1e,7183,01,,,,Test,Brookes,1
7184_01,Earth,G/1170/S,TRAPPIST-1e,7184,01,G,1170.0,S,Train,Barnoldeney,1
7185_01,Europa,D/224/P,TRAPPIST-1e,7185,01,D,224.0,P,Test,Baltragnal,1
7186_01,Europa,E/461/P,TRAPPIST-1e,7186,01,E,461.0,P,Train,Pretive,3
7186_02,Europa,E/461/P,TRAPPIST-1e,7186,02,E,461.0,P,Train,Mosteraked,3
7186_03,Europa,E/461/P,TRAPPIST-1e,7186,03,E,461.0,P,Train,Mosteraked,3
7187_01,Earth,G/1158/P,PSO J318.5-22,7187,01,G,1158.0,P,Train,Olshaffey,1
7188_01,Europa,C/233/P,TRAPPIST-1e,7188,01,C,233.0,P,Train,Imingle,3
7188_02,Europa,C/233/P,TRAPPIST-1e,7188,02,C,233.0,P,Train,Imingle,3
7188_03,Europa,C/233/P,TRAPPIST-1e,7188,03,C,233.0,P,Train,Imingle,3
